"HM_GL_IN_OR_RISK_CAT_COUNT_ID","HM_GL_IN_OVERSIGHT_REPORTS_ID","RISK_CATEGORY","RISK_CATEGORY_COUNT"
22915584,2708933,"Informed Consent Doc",3
22915585,2708933,"Investigational Prod",1
22915586,2708933,"Other",2
22915587,2708933,"Safety",1
22915588,2708933,"Site Qualifications",1
22950080,2708934,"Investigational Prod",1
22950078,2708934,"Data",4
22950079,2708934,"Essential Documents",1
22950081,2708934,"Safety",2
22950082,2708934,"Site Qualifications",3
22821789,2705468,"MONITORING",1
22821985,2705468,"SMF/TMF",7
22822181,2705468,"INFORMED CONSENT",4
22822377,2705468,"SDV/CRF VERIFICATION",1
22822573,2705468,"SAE REPORTING",0
22822769,2705468,"INVESTIGATIONAL PROD",0
22822965,2705468,"OTHER",1
22823161,2705468,"TOTAL ISSUES",14
22821790,2705469,"MONITORING",1
22821986,2705469,"SMF/TMF",0
22822182,2705469,"INFORMED CONSENT",1
22822378,2705469,"SDV/CRF VERIFICATION",2
22822574,2705469,"SAE REPORTING",0
22822770,2705469,"INVESTIGATIONAL PROD",0
22822966,2705469,"OTHER",0
22823162,2705469,"TOTAL ISSUES",4
22903663,2705470,"SMF/TMF",0
22903859,2705470,"INFORMED CONSENT",0
22904055,2705470,"SDV/CRF VERIFICATION",0
22904251,2705470,"SAE REPORTING",0
22904447,2705470,"INVESTIGATIONAL PROD",0
22904643,2705470,"OTHER",2
22904839,2705470,"TOTAL ISSUES",2
22903467,2705470,"MONITORING",0
22957752,2708935,"Data",2
22957753,2708935,"Essential Documents",5
22957754,2708935,"Inclusion/Exclusion ",1
22957755,2708935,"Informed Consent Doc",1
22957756,2708935,"Other",3
22957757,2708935,"Safety",1
22957758,2708935,"Site Qualifications",1
22956476,2708936,"Data",5
22956477,2708936,"Essential Documents",3
22956478,2708936,"Informed Consent Doc",2
22956479,2708936,"Site Qualifications",2
22952800,2708937,"Alliance Partner/Ven",1
22952801,2708937,"Data",2
22952802,2708937,"Essential Documents",2
22952803,2708937,"Informed Consent Doc",1
22952804,2708937,"Investigational Prod",2
22952805,2708937,"Other",1
22952806,2708937,"Safety",1
22952807,2708937,"Site Qualifications",1
22935155,2708938,"Data",2
22935156,2708938,"Essential Documents",7
22935157,2708938,"Safety",1
22917465,2708939,"Data",3
22917466,2708939,"Essential Documents",2
22917467,2708939,"Safety",3
22929246,2708940,"Data",3
22929247,2708940,"Essential Documents",2
22929248,2708940,"Site Qualifications",2
22930173,2708941,"Data",4
22930174,2708941,"Essential Documents",2
22930175,2708941,"Informed Consent Doc",1
22930176,2708941,"Primary Objective(s)",1
22930177,2708941,"Safety",3
22934118,2708942,"Data",3
22934119,2708942,"Essential Documents",5
22934120,2708942,"Informed Consent Doc",3
22934121,2708942,"Other",1
22934122,2708942,"Safety",1
22934123,2708942,"Site Qualifications",1
22924453,2708943,"Data",3
22924454,2708943,"Essential Documents",2
22924455,2708943,"Informed Consent Doc",5
22924456,2708943,"Other",1
22924457,2708943,"Primary Objective(s)",1
22917396,2708944,"Data",2
22917397,2708944,"Essential Documents",2
22931197,2708945,"Data",3
22931198,2708945,"Essential Documents",2
22931199,2708945,"Investigational Prod",1
22931200,2708945,"Other",2
22931201,2708945,"Safety",2
22931202,2708945,"Site Qualifications",2
22951552,2708946,"Data",2
22951553,2708946,"Essential Documents",2
22951554,2708946,"Safety",3
22951555,2708946,"Site Qualifications",3
22948156,2708947,"Data",3
22948157,2708947,"Essential Documents",1
22948158,2708947,"Informed Consent Doc",1
22948159,2708947,"Site Qualifications",2
22932415,2709304,"Essential Documents",3
22932416,2709304,"Site Qualifications",2
22908344,2709323,"Data",1
22908345,2709323,"Essential Documents",1
22908346,2709323,"Investigational Prod",1
22925048,2708948,"Data",3
22925049,2708948,"Essential Documents",2
22925050,2708948,"Investigational Prod",4
22925051,2708948,"Safety",1
22925052,2708948,"Site Qualifications",2
22918875,2708949,"Essential Documents",1
22821791,2705471,"MONITORING",0
22821987,2705471,"SMF/TMF",0
22822183,2705471,"INFORMED CONSENT",1
22822379,2705471,"SDV/CRF VERIFICATION",2
22822575,2705471,"SAE REPORTING",0
22822771,2705471,"INVESTIGATIONAL PROD",0
22822967,2705471,"OTHER",0
22823163,2705471,"TOTAL ISSUES",3
22903664,2705472,"SMF/TMF",4
22903860,2705472,"INFORMED CONSENT",0
22904056,2705472,"SDV/CRF VERIFICATION",4
22904252,2705472,"SAE REPORTING",0
22904448,2705472,"INVESTIGATIONAL PROD",0
22904644,2705472,"OTHER",0
22904840,2705472,"TOTAL ISSUES",8
22903468,2705472,"MONITORING",0
22821792,2705473,"MONITORING",0
22821988,2705473,"SMF/TMF",7
22822184,2705473,"INFORMED CONSENT",0
22822380,2705473,"SDV/CRF VERIFICATION",2
22822576,2705473,"SAE REPORTING",0
22822772,2705473,"INVESTIGATIONAL PROD",1
22822968,2705473,"OTHER",0
22823164,2705473,"TOTAL ISSUES",10
22958156,2708950,"Data",2
22958157,2708950,"Essential Documents",3
22958158,2708950,"Investigational Prod",2
22958159,2708950,"Safety",2
22958160,2708950,"Site Qualifications",3
22821793,2705474,"MONITORING",0
22821989,2705474,"SMF/TMF",1
22822185,2705474,"INFORMED CONSENT",0
22822381,2705474,"SDV/CRF VERIFICATION",0
22822577,2705474,"SAE REPORTING",0
22822773,2705474,"INVESTIGATIONAL PROD",0
22822969,2705474,"OTHER",0
22823165,2705474,"TOTAL ISSUES",1
22944307,2708951,"Safety",2
22944308,2708951,"Site Qualifications",1
22915668,2708952,"Data",2
22915669,2708952,"Essential Documents",1
22915670,2708952,"Safety",1
22821794,2705475,"MONITORING",1
22821990,2705475,"SMF/TMF",5
22822186,2705475,"INFORMED CONSENT",1
22822382,2705475,"SDV/CRF VERIFICATION",1
22822578,2705475,"SAE REPORTING",0
22822774,2705475,"INVESTIGATIONAL PROD",1
22822970,2705475,"OTHER",0
22823166,2705475,"TOTAL ISSUES",9
22821795,2705476,"MONITORING",0
22821991,2705476,"SMF/TMF",1
22822187,2705476,"INFORMED CONSENT",0
22822383,2705476,"SDV/CRF VERIFICATION",18
22822579,2705476,"SAE REPORTING",0
22822775,2705476,"INVESTIGATIONAL PROD",2
22822971,2705476,"OTHER",1
22823167,2705476,"TOTAL ISSUES",22
22914425,2708954,"Data",4
22914426,2708954,"Essential Documents",3
22914427,2708954,"Informed Consent Doc",1
22914428,2708954,"Safety",1
22914429,2708954,"Site Qualifications",4
22903665,2705477,"SMF/TMF",5
22903861,2705477,"INFORMED CONSENT",1
22904057,2705477,"SDV/CRF VERIFICATION",2
22904253,2705477,"SAE REPORTING",0
22904449,2705477,"INVESTIGATIONAL PROD",0
22904645,2705477,"OTHER",0
22904841,2705477,"TOTAL ISSUES",8
22903469,2705477,"MONITORING",0
22956473,2708955,"Data",1
22956474,2708955,"Site Qualifications",1
22821796,2705478,"MONITORING",4
22821992,2705478,"SMF/TMF",5
22822188,2705478,"INFORMED CONSENT",0
22822384,2705478,"SDV/CRF VERIFICATION",19
22822580,2705478,"SAE REPORTING",0
22822776,2705478,"INVESTIGATIONAL PROD",1
22822972,2705478,"OTHER",0
22823168,2705478,"TOTAL ISSUES",29
22932043,2708958,"Alliance Partner/Ven",1
22932044,2708958,"Data",3
22932045,2708958,"Informed Consent Doc",1
22932046,2708958,"Investigational Prod",1
22932047,2708958,"Other",2
22932048,2708958,"Safety",3
22932049,2708958,"Site Qualifications",1
22821798,2705480,"MONITORING",1
22821994,2705480,"SMF/TMF",2
22822190,2705480,"INFORMED CONSENT",0
22822386,2705480,"SDV/CRF VERIFICATION",5
22822582,2705480,"SAE REPORTING",0
22822778,2705480,"INVESTIGATIONAL PROD",1
22822974,2705480,"OTHER",2
22823170,2705480,"TOTAL ISSUES",11
22821799,2705481,"MONITORING",0
22821995,2705481,"SMF/TMF",1
22822191,2705481,"INFORMED CONSENT",0
22822387,2705481,"SDV/CRF VERIFICATION",2
22822583,2705481,"SAE REPORTING",1
22822779,2705481,"INVESTIGATIONAL PROD",0
22822975,2705481,"OTHER",1
22823171,2705481,"TOTAL ISSUES",5
22821806,2705483,"MONITORING",2
22822002,2705483,"SMF/TMF",2
22822198,2705483,"INFORMED CONSENT",2
22822394,2705483,"SDV/CRF VERIFICATION",1
22822590,2705483,"SAE REPORTING",0
22823178,2705483,"TOTAL ISSUES",7
22822786,2705483,"INVESTIGATIONAL PROD",0
22822982,2705483,"OTHER",0
22928579,2708962,"Alliance Partner/Ven",2
22928580,2708962,"Data",3
22928581,2708962,"Essential Documents",2
22935175,2708963,"Data",1
22935176,2708963,"Essential Documents",2
22930211,2708964,"Data",2
22930212,2708964,"Essential Documents",4
22930213,2708964,"Investigational Prod",3
22930214,2708964,"Site Qualifications",3
22959955,2708965,"Data",2
22959956,2708965,"Essential Documents",2
22959957,2708965,"Informed Consent Doc",1
22959958,2708965,"Investigational Prod",1
22959959,2708965,"Safety",1
22929993,2709595,"Essential Documents",2
22929221,2709596,"Alliance Partner/Ven",1
22929222,2709596,"Essential Documents",5
22929223,2709596,"Site Qualifications",2
22923828,2709361,"Data",1
22923829,2709361,"Informed Consent Doc",1
22912750,2710003,"Data",2
22912751,2710003,"Essential Documents",2
22912752,2710003,"Informed Consent Doc",1
22912753,2710003,"Investigational Prod",2
22912754,2710003,"Other",1
22958775,2710005,"Essential Documents",1
22958776,2710005,"Safety",1
22958777,2710005,"Site Qualifications",3
22903667,2706304,"SMF/TMF",3
22903863,2706304,"INFORMED CONSENT",0
22904059,2706304,"SDV/CRF VERIFICATION",1
22904255,2706304,"SAE REPORTING",0
22904451,2706304,"INVESTIGATIONAL PROD",0
22904647,2706304,"OTHER",0
22904843,2706304,"TOTAL ISSUES",4
22903471,2706304,"MONITORING",0
22821908,2706305,"MONITORING",0
22822104,2706305,"SMF/TMF",0
22822300,2706305,"INFORMED CONSENT",0
22822496,2706305,"SDV/CRF VERIFICATION",2
22822692,2706305,"SAE REPORTING",0
22823280,2706305,"TOTAL ISSUES",2
22822888,2706305,"INVESTIGATIONAL PROD",0
22823084,2706305,"OTHER",0
22964809,2709358,"Essential Documents",2
22964810,2709358,"Informed Consent Doc",1
22964811,2709358,"Site Qualifications",1
22950027,2709359,"Essential Documents",1
22950028,2709359,"Informed Consent Doc",1
22950029,2709359,"Site Qualifications",2
22927866,2709360,"Essential Documents",1
22927867,2709360,"Informed Consent Doc",1
22952298,2708736,"Data",1
22952299,2708736,"Essential Documents",4
22952300,2708736,"Investigational Prod",1
22952301,2708736,"Site Qualifications",2
22944058,2708737,"Essential Documents",2
22926148,2708738,"Essential Documents",3
22950820,2708739,"Data",1
22950821,2708739,"Investigational Prod",1
22959353,2708740,"Data",6
22959354,2708740,"Essential Documents",4
22959355,2708740,"Informed Consent Doc",1
22959356,2708740,"Site Qualifications",6
22909893,2708741,"Data",6
22909894,2708741,"Essential Documents",2
22909895,2708741,"Site Qualifications",4
22923933,2708742,"Essential Documents",2
22923934,2708742,"Site Qualifications",1
22923520,2708744,"Data",3
22923521,2708744,"Essential Documents",2
22923522,2708744,"Site Qualifications",3
22967212,2708745,"Informed Consent Doc",3
22932529,2708746,"Essential Documents",3
22912605,2708747,"Data",2
22912606,2708747,"Essential Documents",1
22912607,2708747,"Site Qualifications",3
22919395,2708748,"Data",3
22919396,2708748,"Essential Documents",5
22919397,2708748,"Inclusion/Exclusion ",1
22919398,2708748,"Investigational Prod",1
22919399,2708748,"Other",1
22919400,2708748,"Site Qualifications",2
22919659,2708749,"Data",1
22919660,2708749,"Essential Documents",1
22919661,2708749,"Informed Consent Doc",3
22919662,2708749,"Investigational Prod",1
22919663,2708749,"Site Qualifications",2
22933013,2708750,"Data",3
22933014,2708750,"Essential Documents",1
22933015,2708750,"Informed Consent Doc",1
22933016,2708750,"Investigational Prod",2
22933017,2708750,"Site Qualifications",1
22929572,2708751,"Data",1
22929573,2708751,"Essential Documents",2
22929574,2708751,"Investigational Prod",3
22929575,2708751,"Safety",1
22931975,2708752,"Data",4
22931976,2708752,"Essential Documents",1
22931977,2708752,"Investigational Prod",2
22907638,2708753,"Alliance Partner/Ven",1
22907639,2708753,"Data",2
22907640,2708753,"Essential Documents",1
22907641,2708753,"Informed Consent Doc",1
22957340,2708754,"Alliance Partner/Ven",1
22957341,2708754,"Data",1
22957342,2708754,"Informed Consent Doc",1
22957343,2708754,"Investigational Prod",1
22920369,2708755,"Data",2
22920370,2708755,"Essential Documents",8
22920371,2708755,"Investigational Prod",2
22920372,2708755,"Site Qualifications",6
22911944,2708756,"Data",1
22911945,2708756,"Essential Documents",3
22911946,2708756,"Investigational Prod",3
22911947,2708756,"Safety",2
22919665,2708757,"Data",2
22919666,2708757,"Essential Documents",1
22919667,2708757,"Investigational Prod",2
22919668,2708757,"Safety",1
22919669,2708757,"Site Qualifications",1
22914388,2708758,"Essential Documents",2
22910856,2708759,"Data",3
22910857,2708759,"Informed Consent Doc",1
22910858,2708759,"Investigational Prod",2
22821803,2705566,"MONITORING",0
22821999,2705566,"SMF/TMF",3
22822195,2705566,"INFORMED CONSENT",0
22822391,2705566,"SDV/CRF VERIFICATION",0
22822587,2705566,"SAE REPORTING",0
22823175,2705566,"TOTAL ISSUES",4
22822783,2705566,"INVESTIGATIONAL PROD",0
22822979,2705566,"OTHER",1
22821778,2705214,"MONITORING",0
22821974,2705214,"SMF/TMF",2
22822170,2705214,"INFORMED CONSENT",1
22822366,2705214,"SDV/CRF VERIFICATION",4
22822562,2705214,"SAE REPORTING",0
22822758,2705214,"INVESTIGATIONAL PROD",0
22822954,2705214,"OTHER",0
22823150,2705214,"TOTAL ISSUES",7
22821779,2705216,"MONITORING",1
22821975,2705216,"SMF/TMF",8
22822171,2705216,"INFORMED CONSENT",0
22822367,2705216,"SDV/CRF VERIFICATION",2
22822563,2705216,"SAE REPORTING",0
22822759,2705216,"INVESTIGATIONAL PROD",1
22822955,2705216,"OTHER",0
22823151,2705216,"TOTAL ISSUES",12
22821780,2705218,"MONITORING",0
22821976,2705218,"SMF/TMF",1
22822172,2705218,"INFORMED CONSENT",0
22822368,2705218,"SDV/CRF VERIFICATION",0
22822564,2705218,"SAE REPORTING",1
22822760,2705218,"INVESTIGATIONAL PROD",1
22822956,2705218,"OTHER",0
22823152,2705218,"TOTAL ISSUES",3
22821781,2705221,"MONITORING",2
22821977,2705221,"SMF/TMF",4
22822173,2705221,"INFORMED CONSENT",1
22822369,2705221,"SDV/CRF VERIFICATION",3
22822565,2705221,"SAE REPORTING",0
22822761,2705221,"INVESTIGATIONAL PROD",2
22822957,2705221,"OTHER",1
22823153,2705221,"TOTAL ISSUES",13
22821782,2705223,"MONITORING",2
22821978,2705223,"SMF/TMF",8
22822174,2705223,"INFORMED CONSENT",1
22822370,2705223,"SDV/CRF VERIFICATION",1
22822566,2705223,"SAE REPORTING",0
22822762,2705223,"INVESTIGATIONAL PROD",0
22822958,2705223,"OTHER",0
22823154,2705223,"TOTAL ISSUES",12
22821801,2705564,"MONITORING",0
22821997,2705564,"SMF/TMF",6
22822193,2705564,"INFORMED CONSENT",0
22822389,2705564,"SDV/CRF VERIFICATION",2
22822585,2705564,"SAE REPORTING",0
22822781,2705564,"INVESTIGATIONAL PROD",0
22822977,2705564,"OTHER",0
22823173,2705564,"TOTAL ISSUES",8
22821802,2705565,"MONITORING",1
22821998,2705565,"SMF/TMF",1
22822194,2705565,"INFORMED CONSENT",0
22822390,2705565,"SDV/CRF VERIFICATION",2
22822586,2705565,"SAE REPORTING",1
22823174,2705565,"TOTAL ISSUES",5
22822782,2705565,"INVESTIGATIONAL PROD",0
22822978,2705565,"OTHER",0
22958500,2709018,"Essential Documents",2
22958501,2709018,"Safety",1
22925790,2709019,"Essential Documents",2
22925791,2709019,"Informed Consent Doc",2
22925792,2709019,"Investigational Prod",1
22925793,2709019,"Other",1
22925794,2709019,"Site Qualifications",1
22927719,2709020,"Data",2
22927720,2709020,"Essential Documents",2
22927721,2709020,"Inclusion/Exclusion ",1
22927722,2709020,"Investigational Prod",2
22927723,2709020,"Other",1
22927724,2709020,"Safety",2
22927725,2709020,"Site Qualifications",1
22929420,2709021,"Data",6
22929421,2709021,"Essential Documents",3
22929422,2709021,"Informed Consent Doc",2
22929423,2709021,"Investigational Prod",4
22929424,2709021,"Site Qualifications",1
22909640,2709022,"Data",5
22909641,2709022,"Essential Documents",2
22909642,2709022,"Informed Consent Doc",1
22909643,2709022,"Primary Objective(s)",1
22909644,2709022,"Safety",1
22909645,2709022,"Site Qualifications",1
22930617,2709023,"Data",5
22930618,2709023,"Essential Documents",3
22930619,2709023,"Informed Consent Doc",1
22930620,2709023,"Investigational Prod",1
22930621,2709023,"Other",1
22930622,2709023,"Primary Objective(s)",4
22951017,2709026,"Data",2
22951018,2709026,"Essential Documents",1
22951019,2709026,"Informed Consent Doc",1
22951020,2709026,"Safety",1
22821804,2705584,"MONITORING",0
22822000,2705584,"SMF/TMF",0
22822196,2705584,"INFORMED CONSENT",1
22822392,2705584,"SDV/CRF VERIFICATION",2
22822588,2705584,"SAE REPORTING",0
22823176,2705584,"TOTAL ISSUES",3
22822784,2705584,"INVESTIGATIONAL PROD",0
22822980,2705584,"OTHER",0
22929946,2709031,"Site Qualifications",1
22903666,2705587,"SMF/TMF",0
22903862,2705587,"INFORMED CONSENT",1
22904058,2705587,"SDV/CRF VERIFICATION",0
22904254,2705587,"SAE REPORTING",0
22904450,2705587,"INVESTIGATIONAL PROD",0
22904646,2705587,"OTHER",0
22904842,2705587,"TOTAL ISSUES",4
22903470,2705587,"MONITORING",3
22933183,2709035,"Data",5
22933184,2709035,"Other",1
22933185,2709035,"Site Qualifications",1
22933041,2709036,"Essential Documents",1
22933042,2709036,"Safety",1
22933043,2709036,"Site Qualifications",1
22919574,2708768,"Data",2
22919575,2708768,"Essential Documents",7
22919576,2708768,"Investigational Prod",3
22919577,2708768,"Site Qualifications",3
22908580,2708769,"Alliance Partner/Ven",1
22908581,2708769,"Data",5
22908582,2708769,"Essential Documents",3
22908583,2708769,"Inclusion/Exclusion ",1
22908584,2708769,"Investigational Prod",4
22908585,2708769,"Other",4
22908586,2708769,"Safety",1
22908587,2708769,"Site Qualifications",3
22968381,2714131,"Data",10
22968382,2714131,"Essential Documents",2
22968383,2714131,"Informed Consent Doc",6
22968384,2714131,"Investigational Prod",2
22940585,2714034,"Data",1
22940586,2714034,"Informed Consent Doc",1
22940587,2714034,"Investigational Prod",1
22940588,2714034,"Safety",1
22968622,2712472,"Data",2
