ID,Symbol,Start_date,market_cap,Sector,Country,CEO,No.of employee,Revenue (Cr),Net-valuation (Cr),Share_price (RS),Company_background,Type,Product
PROJ0x26fb,,,small-cap,Private_sector,Lithuania,?,,-999.0,-8457.479449572194,,"Every language has a word expressing good in the sense of ""having the right or desirable quality"" (ἀρετή) and bad in the sense ""undesirable"". When trying to answer such difficult questions pertaining to the definition of justice, Plato identifies that we should not ""introduce every form of difference and sameness in nature"" instead we must focus on ""the one form of sameness and difference that was relevant to the particular ways of life themselves” which is the form of the Good.",Food,Fastfood
PROJ0x8958,,"January,1975",small-cap,Private_sector,,?,17834.0,-999.0,-11340.674688482051,-1688.2104557395114,"  As of 2020, there was no specific regulatory pathway for AI/ML-based medical devices in the US or Europe.040. This study was the topic of Congressional hearings re-evaluating FDA procedures and oversight.",Production,Medical devices
PROJ0x77c5,,,small-cap,Private_sector,Greenland,David Purtle,9508.0,2.0956307854192184,,80.2," IMS stores data hierarchically, but in the 1970s Ted Codd proposed an alternative relational storage model based on set theory and predicate logic and the familiar concepts of tables, rows ,and columns. All databases are common in one point that the structure of the data they contain is defined and stored separately from the data itself, in a database schema.",Production,Gaming hardware
PROJ0x687d,OXU,"April,1981",small-cap,?,Saint Kitts And Nevis,David George,10705.0,-999.0,635.825746256314,-736.5175534484888,"Changan Automobile has a joint venture with Suzuki (Changan Suzuki ), both hold a 50-50% stake. Mahindra & Mahindra owns 51% and Navistar International owns 49%. had one car per 4.",Production,Bike
PROJ0x248b,,,small-cap,Private_sector,,Harold Kalar,,2.080945621460119,520.2364053650298,1696.9156176609538, 1905.2 million – one in six U.,Mechanical,Wiring tools
PROJ0x7d67,,,?,Private_sector,,Karen Dill,,5.088929278223553,,68.15, It is the essence of secondary sector of the economy. ISBN 978-0-13-148965-3.,Mechanical,Kids toys
PROJ0x8ee8,,"October,1990",?,,,Alberta Sweezer,32195.0,?,20976.30659860856,242.55,"3% stake and a 15. Outside China Daimler AG and BYD Auto have a joint venture called Denza, both companies hold a 50-50% stake.",Production,Bike
PROJ0x55de,,"October,1952",?,Public_sector,,?,52001.0,2.2112597177720135,331.68895766580187,," pp.""Manufactures"" .",Mechanical,Kids toys
PROJ0x775c,,,?,?,,Joan Shaw,30464.0,-999.0,-21004.672038915847,36.4," This task group has issued two standards for permanent implants to date: 1.Other approaches to defining the scope of the healthcare industry tend to adopt a broader definition, also including other key actions related to health, such as education and training of health professionals, regulation and management of health services delivery, provision of traditional and complementary medicines, and administration of health insurance.",Production,Medical devices
PROJ0x2570,,,?,Private_sector,,?,62347.0,-999.0,,285.85,"6% voting rights), a 53.3 million units, while Japan was in third place with 9.",Production,Bike
PROJ0x6425,,,mid-cap,Public_sector,,?,,7.646287568021897,764.6287568021897,3436.350605279493,"  He then proceeds to explain ""although the good is not being"" it is ""superior to it in rank and power"", it is what ""provides for knowledge and truth"" (508e).The negative costs of manufacturing can also be addressed legally. Wilson, Jeremy Griffith, David Sloan Wilson and Frans de Waal) as an important question to be addressed by the field of biology.",Food,Fastfood
PROJ0x2ee1,END,"April,1972",?,Private_sector,,?,,1.1168027277633843,,1446.2192126597324,"For the western world, this idea developed into a religion which spawned many sects, some of which embraced an extreme dualistic belief that the material world should be shunned and the spiritual world should be embraced. Later, automation was introduced to incrementally replace human operators, a trend that has accelerated with the development of the computer and the robot.  But he makes a very important distinction, ""sun is not sight"" but it is ""the cause of sight itself"".",Food,Organicfood
PROJ0x8aba,,"August,1980",small-cap,Private_sector,,Gonzalo Rogers,17416.0,1.3074451503953255,392.2335451185977,8414.226378307032,"S. China joint venture Beijing Automotive Group has a joint venture with Daimler called Beijing Benz, both companies hold a 50-50% stake.S.",Production,Bike
PROJ0x4b3c,,,mid-cap,,,Lawrence Smith,4620.0,3.002027407794695,,193.75," Examples in Asia include Toyota, Yamaha, Panasonic, LG, Samsung, Godrej & Boyce and Tata Motors. The term may refer to a range of human activity, from handicraft to high-tech, but it is most commonly applied to industrial design, in which raw materials from the primary sector are transformed into finished goods on a large scale. Examples of major manufacturers in North America include General Motors Corporation, General Electric, Procter & Gamble, AbbVie, Unilever, General Dynamics, Boeing, Pfizer, Precision Castparts, and Fiat Chrysler Automobiles.",Mechanical,Kids toys
PROJ0x8f0,,,small-cap,Private_sector,,Rufus Mcdonough,9484.0,-999.0,13236.405028380608,71.95,"In addition to general overviews, researchers have examined the features and factors affecting particular key aspects of manufacturing development.""Manufactures"" . Examples in Asia include Toyota, Yamaha, Panasonic, LG, Samsung, Godrej & Boyce and Tata Motors.",Toys,Kids toys
PROJ0x31ec,HGLQ,"August,2009",small-cap,?,,Duane Johnson,,3.7360997204529816,-6859.783482137182,," Environment laws and labor protections that are available in developed nations may not be available in the third world. In much of the pre-industrial world, the guild system protected the privileges and trade secrets of urban artisans.",Mechanical,Wiring tools
PROJ0x8daa,,,?,?,,?,,10.53087488099924,2632.7187202498103,3610.574205965147," in production and held this rank until 2009, when China took the top spot with 13.3 million units manufactured in 2012, China almost doubled the U.",Production,Bike
PROJ0x65a2,,,?,Public_sector,,?,,2.170771598220691,,-2663.8032647849273,"The term is commonly used as a synonym for computers and computer networks, but it also encompasses other information distribution technologies such as television and telephones.  Modern businesses rely heavily on technology for their day-to-day operations, so the expenses delegated to cover technology that facilitates business in a more efficient manner is usually seen as “just the cost of doing business”.",Production,Gaming hardware
PROJ0x24f2,,"October,1983",small-cap,Public_sector,,?,41982.0,1.9838865185474632,49.59716296368658,42.85," These systems finance and organize the services delivered by providers. In a few cases, the devices had been deemed so low-risk that they did not they did not undergo any FDA regulatory review. Some of these devices can be remotely controlled.",Production,Medical devices
PROJ0x9227,,,small-cap,Private_sector,,Annie Bowman,,-999.0,,9327.754402750994,"On June 26, 2009, Jeff Immelt, the CEO of General Electric, called for the United States to increase its manufacturing base employment to 20% of the workforce, commenting that the U. pp..",Mechanical,Kids toys
PROJ0x7ec2,,,?,Private_sector,,?,,?,37.43948710050852,78.1, manufacturing performs well compared to the rest of the U. pp.,Toys,Kids toys
PROJ0xc16,,,small-cap,?,,?,,3.97462200348767,99.36555008719174,94.35,"""Manufactures"" . It was usually carried out by single skilled artisans with assistants..",Mechanical,Wiring tools
PROJ0x7eb,,,small-cap,Private_sector,,?,47574.0,-999.0,,-4810.1046263100125," Later, automation was introduced to incrementally replace human operators, a trend that has accelerated with the development of the computer and the robot.Modern manufacturing includes all intermediate processes required in the production and integration of a product's components. 22–36, 951–88.",Mechanical,Kids toys
PROJ0x5945,,,?,Public_sector,Antigua And Barbuda,?,,-999.0,,-1489.8618728148706,"The manufacturing sector is closely connected with the engineering and industrial design. Labor unions and craft guilds have played a historic role in the negotiation of worker rights and wages. The term may refer to a range of human activity, from handicraft to high-tech, but it is most commonly applied to industrial design, in which raw materials from the primary sector are transformed into finished goods on a large scale.",Mechanical,Kids toys
PROJ0x555,,,?,?,,?,2851.0,2.0037333140117157,400.746662802343,19.05,S. It is the essence of secondary sector of the economy.S.,Toys,Kids toys
