ID,Symbol,Start_date,market_cap,Sector,Country,CEO,No.of employee,Revenue (Cr),Net-valuation (Cr),Share_price (RS),Company_background,Type,Product
PROJ0x8d80,,,?,?,,?,90213.0,30.211651857313477,,3099.8406565371556,"7% stake in Subaru Corporation, parent company of Subaru. Media related to Automotive industry at Wikimedia CommonsAlliance of Automobile Manufacturers Archived 12 September 2020 at the Wayback MachineA light commercial vehicle (LCV) in the European Union, Australia, New Zealand is a commercial carrier vehicle with a gross vehicle weight of no more than 3.",Light Vehicles,Bike
PROJ0x7463,,,?,?,,?,19277.0,2.094280256819276,-13239.082417520534,4657.203156893164," Computations include simple operations such as incrementing the value of a variable data element.In an academic context, the Association for Computing Machinery defines IT as ""undergraduate degree programs that prepare students to meet the computer technology needs of business, government, healthcare, schools, and other kinds of organizations . In 1995, Paul Niquette claimed he had originally coined the term in October 1953, although he could not find any documents supporting his claim.",Light Vehicles,AI
PROJ0x1605,,,?,?,Dominican Republic,?,,12.076356085744985,1207.6356085744985,-543.0713220575382,"0% stake in KAMAZ.General Motors, AvtoVAZ, and EBRD have a joint venture called GM-AvtoVAZ, Both GM and AvtoVAZ owns 41.",Light Vehicles,Bike
PROJ0x9b23,SBG,"May,1998",large-cap,?,,?,,11.91674403637126,,790.85," The process evolved from engineers working on a stationary car, to a conveyor belt system where the car passed through multiple stations of more specialised engineers. The rocket would have a payload capacity of 750 t (1,650,000 lb). China joint venture Beijing Automotive Group has a joint venture with Daimler called Beijing Benz, both companies hold a 50-50% stake.",Light Vehicles,Truck
PROJ0x8b1d,,,large-cap,Private_sector,,?,12924.0,?,,,"PSA and CK Birla Group (AVTEC) have a 50-50% joint venture called PSA AVTEC Powertrain Pvt.The SpaceX Starship is a two-stage-to-orbit reusable launch vehicle being developed by SpaceX, consisting of the Super Heavy booster as the first stage and a second stage, also called Starship.",Heavy Vehicles,Truck
PROJ0x1a50,,,small-cap,Public_sector,,?,,2.973887589508424,594.7775179016846,56.75," IT is considered to be a subset of information and communications technology (ICT).Webster, Frank, and Robins, Kevin. the actual software packages implementing the patent) are not supposed to be patentable either—the latter are already covered by copyright, generally automatically.",Light Vehicles,AI
PROJ0x41a1,,"February,1976",?,?,,?,,3.5646986264548834,1069.409587936465,77.2," Companies have also sought to integrate IT with business outcomes and decision-making through a BizOps or business operations department. The Antikythera mechanism, dating from about the beginning of the first century BC, is generally considered to be the earliest known mechanical analog computer, and the earliest known geared mechanism.Open-source software, on the other hand, comes with a free software license, granting the recipient the rights to modify and redistribute the software.",Light Vehicles,AI
PROJ0xb3e,AJR,,small-cap,,,?,,3.3249672151496563,664.9934430299313,,"3 million units, while Japan was in third place with 9.PSA and CK Birla Group (AVTEC) have a 50-50% joint venture called PSA AVTEC Powertrain Pvt. The Nova designs were also studied by NASA before the agency chose the Saturn V in the early 1960s.",Heavy Vehicles,JCP
PROJ0x6262,DHE,"July,2010",large-cap,?,,Naomi Malbon,63642.0,?,5353.327390664108,-5481.480941171905,"The Shuttle-Derived Heavy Lift Launch Vehicle (""HLV"") was an alternate super heavy-lift launch vehicle proposal for the NASA Constellation program, proposed in 2009.5% stake, and the Shenyang municipal government owns a 9.",Heavy Vehicles,JCP
PROJ0x5d38,,,?,?,,?,,11.02620314629538,,,Fiat Industrial owns a 46% stake in Zastava Trucks. It is one of the world's largest industries by revenue.,Light Vehicles,Bike
PROJ0x75af,,"October,1968",large-cap,Private_sector,,Benjamin Jackson,,-999.0,3008.9973914586994,,Dongfeng Motor has a 50-50% joint venture with Honda called Dongfeng Honda .Changan Automobile and JMCG have a joint venture called Jiangling Motor Holding.,Heavy Vehicles,Truck
PROJ0xa5c,,,mid-cap,?,,Ruth Wittman,,7.31045878579924,9101.863799182529,756.75, has grown exponentially.1% stake in Renault Samsung.D.,Light Vehicles,Bike
PROJ0x5ea,,,large-cap,Public_sector,,Mickey Sells,,-999.0,1881.346631076185,,"Changan Automobile and Ford have a 50-50% joint venture called Changan Ford. The Detroit branch of Boston Consulting Group predicted that, by 2014, one-third of world demand would be in the four BRIC markets (Brazil, Russia, India and China).Daimler holds a 10.",Light Vehicles,Bike
PROJ0x5cd4,SMC,,large-cap,?,,?,,12.949315026035345,3237.3287565088362,-1578.3703520039069,"Yenisei, a super heavy-lift launch vehicle using existing components instead of pushing the less-powerful Angara A5V project, was proposed by Russia's RSC Energia in August 2016.S.8 t (141,000 lb) to low Earth orbit (LEO) in a fully expendable configuration and an estimated 57 t (126,000 lb) in a partially reusable configuration, in which only two of its three boosters are recovered.",Heavy Vehicles,Truck
PROJ0x3f83,,,small-cap,,,Vera Priest,36335.0,1.5905334456989637,318.10668913979265,55.35,"Application software  Application software or Applications are what most people think of when they think of software.Software is written in one or more programming languages; there are many programming languages in existence, and each has at least one implementation, each of which consists of its own set of programming tools.",Light Vehicles,AI
PROJ0x31c7,,"February,1980",large-cap,,,Ervin Buchmann,7354.0,14.271596209327349,,-2236.271564855013, According to a J.5% stake.,Heavy Vehicles,JCP
PROJ0x5ad0,OTI,"January,1953",large-cap,Private_sector,United Arab Emirates,?,30147.0,19.013811764286643,,,"1% stake in Renault Samsung.4 t (270,000 lb)^C  Required upper stage or payload to perform final orbital insertion^D  Falcon Heavy has only flown in a configuration where all three boosters are intended to be recovered, which has a theoretical payload limit of around 45 tonnes; the first flight in a configuration where one booster core is deliberately expended is planned for July 2021.",Light Vehicles,Truck
PROJ0x89,EYI,,small-cap,,,?,,8.083680926151269,-37746.426480467344,592.75," It is also expected that this trend will continue, especially as the younger generations of people (in highly urbanized countries) no longer want to own a car anymore, and prefer other modes of transport. Starting in the 1960s, robotic equipment was introduced to the process, and today most cars are produced largely with automated machinary.",Light Vehicles,Bike
PROJ0x623,URJ,,large-cap,Private_sector,Iceland,Betsy Marshall,,12.242159218873491,3060.5398047183726,911.5," A second and third flight have launched payloads of 6,465 kg (14,253 lb) and 3,700 kg (8,200 lb).880 t (354,680 lb) to Low earth orbit.",Heavy Vehicles,JCP
PROJ0x6de0,,,small-cap,Private_sector,,?,,-999.0,112.14266323601588,84.95,"Non-profit software organizations include the Free Software Foundation, GNU Project and the Mozilla Foundation. Software may also be written in a low-level assembly language, which has strong correspondence to the computer's machine language instructions and is translated into machine language using an assembler.",Light Vehicles,AI
PROJ0x99c7,,,large-cap,?,,?,,10.750565611887284,28798.2534317093,2656.793535903206,"Changan Automobile and JMCG have a joint venture called Jiangling Motor Holding. The program was suspended in May 1974 and formally cancelled in March 1976.Hyundai Motor Company and Kibar Holding has a joint venture called Hyundai Assan Otomotiv, Hyundai owns 70% and Kibar Holding owns 30%.",Heavy Vehicles,Truck
PROJ0x522c,,,large-cap,Public_sector,,?,39361.0,37.45181096448263,,896.2," In 1929, before the Great Depression, the world had 32,028,500 automobiles in use, and the U. Product recalls happen in every industry and can be production-related or stem from the raw material.General Motors and SAIC Motor, both have two joint ventures in SAIC-GM and SAIC-GM-Wuling.",Light Vehicles,Truck
PROJ0x100d,,"September,1972",?,Public_sector,,?,,17.471479961188777,2620.721994178316,,"Blue Origin has plans for a project following their New Glenn rocket, termed New Armstrong, which some media sources have speculated will be a larger launch vehicle.Ford and Lio Ho Group have a joint venture called Ford Lio Ho, Ford owns 70% and Lio Ho Group owns 30%.",Heavy Vehicles,JCP
PROJ0x738b,,"April,2003",?,Public_sector,,?,,1.1072756895987514,,93.8," Application software is often purchased separately from computer hardware.Price, Wilson T.",Light Vehicles,AI
PROJ0x8064,,,large-cap,,,?,59740.0,?,,,1% share in Daimler AG.MAN SE holds a 17.,Heavy Vehicles,JCP
PROJ0x5c28,,,small-cap,Public_sector,,?,,-999.0,,,"Chery has a joint venture with Jaguar Land Rover called Chery Jaguar Land Rover, both companies hold a 50-50% stake.9 million units.",Light Vehicles,Car
PROJ0x8e23,,,mid-cap,?,,?,27675.0,?,1309.2412124272375,348.4,S.Geely Automobile holds a 23% stake in The London Taxi Company.,Light Vehicles,Bike
PROJ0x9506,,"November,1952",?,?,,?,,?,1954.8549827815848,333.7," FMG, China Motor, and Mitsubishi Motors has a joint venture called Soueast, FMG holds a 50% stake, and both China Motor and Mitsubishi Motors holds an equal 25% stake.Geely Automobile holds a 23% stake in The London Taxi Company. Testing of the second stage is underway, and an orbital test of the full rocket is planned for either 2021 or 2022.",Heavy Vehicles,Truck
PROJ0x955e,,,large-cap,Private_sector,,?,63264.0,15.550391770715349,15136.225441879047,5907.858823937611,"Geely Automobile holds a 49.880 t (354,680 lb) to Low earth orbit. As of 2020, it is slated to be the primary launch vehicle for NASA's deep space exploration plans, including the planned crewed lunar flights of the Artemis program and a possible follow-on human mission to Mars in the 2030s.",Heavy Vehicles,Truck
PROJ0x3b6e,,"July,1999",?,Public_sector,,Kristie Mcmichael,20342.0,?,,-1787.4314638340127,"Isuzu and Anadolu Group have a 50-50% joint venture called Anadolu Isuzu . The first flight is scheduled for 2028, with Moon landings starting in 2030.S.",Heavy Vehicles,Truck
PROJ0x3f12,,,mid-cap,Public_sector,,?,7167.0,-999.0,1370.5429290535894,," In 1929, before the Great Depression, the world had 32,028,500 automobiles in use, and the U.8 million units.Notable current relationships include:Daihatsu holds a 25% stake in Perodua.",Heavy Vehicles,Truck
PROJ0x7852,,,?,?,,?,,4.2785708011757295,855.7141602351459,80.65,,Light Vehicles,AI
PROJ0x14be,,,?,Public_sector,New Zealand,?,,1.1179914239029043,,3151.3381523289477,"Many companies now have IT departments for managing the computers, networks, and other technical areas of their businesses.Many bugs are discovered and eliminated (debugged) through software testing.",Light Vehicles,AI
PROJ0x2886,,"January,1985",?,?,,John Knight,14111.0,17.692433724927273,-20168.65196329679,515.2,"880 t (354,680 lb) to Low earth orbit.Geely Holding Group holds a 9.",Heavy Vehicles,JCP
PROJ0x98b4,JMA,"June,1998",small-cap,,,?,,2.404100295540367,480.82005910807334,377.15,"Changan Automobile has a 50-50% joint venture with Mazda (Changan Mazda ).During project Aelita (1969-1972), the Soviets were developing a way to beat the Americans to Mars.",Light Vehicles,Truck
PROJ0x3757,,"November,1950",large-cap,Public_sector,Tonga,?,10953.0,14.105728566997307,2821.1457133994622,,Fiat Automobili Srbija owns a 54% stake in Zastava Trucks. The Comet would have been capable of injecting 230. Ltd.,Light Vehicles,Truck
PROJ0x6e27,,"August,1965",?,?,,Eva Mcinnis,,-999.0,-11630.044459858742,,"General Motors and SAIC Motor, both have two joint ventures in SAIC-GM and SAIC-GM-Wuling.Tata Motors and Marcopolo have a joint venture called Tata Marcopolo, where Tata owns 51% and Marcopolo owns 49%.MAN SE holds a 17.",Heavy Vehicles,Truck
PROJ0x2ad2,FPSY,,small-cap,?,,?,,8.952802537439648,,8580.822415027966,ZAP holds a 51% stake in Zhejiang Jonway.All of the above light commercial vehicles are sold through dealer networks.9% exercisable voting rights in Volvo.,Light Vehicles,Car
PROJ0x7544,,,mid-cap,?,,?,,6.405683475876503,-17856.129970405957,-967.5666912935568," The only Universal Rocket to make it past the design phase was the UR-500 while the N1 was selected to be the Soviets' HLV for lunar and Martian missions. Four test vehicles were launched from 1969 to 1972, but all failed shortly after lift-off.S.",Heavy Vehicles,Truck
PROJ0x2401,KFC,"November,2007",large-cap,?,,?,,4.925794335075938,1477.7383005227814,-5508.4222334875785,23% stake and a 19. It relied entirely on the disposable launcher Energia to reach orbit.,Heavy Vehicles,JCP
PROJ0x4b0b,,"March,1971",large-cap,Private_sector,Uzbekistan,?,16683.0,20.016219999331035,-24398.851082776288,-3374.5706433261084," A second and third flight have launched payloads of 6,465 kg (14,253 lb) and 3,700 kg (8,200 lb). Ares V for the Constellation program was intended to reuse many elements of the Space Shuttle program, both on the ground and flight hardware, to save costs.General Motors and SAIC Motor, both have two joint ventures in SAIC-GM and SAIC-GM-Wuling.",Heavy Vehicles,Truck
PROJ0x29b1,,"November,1994",small-cap,Private_sector,Saint Lucia,Ila Cole,41413.0,18.997394167268506,474.93485418171247,292.85," Although preliminary engineering of the design was done by TRW, the project never moved forward due to the closing of NASA's Future Projects Branch. The length of the Long March-9 will exceed 90 meters, and the rocket would have a core stage with a diameter of 10 meters. However, the automotive industry is still particularly concerned about product recalls, which cause considerable financial consequences.",Heavy Vehicles,JCP
